ISO_A3,Year,Capacity_kt,Source
ARE,2049,241.2,IEA-anchored growth
PHL,2049,233.3,Theoretical growth
ZWE,2049,225.6,Theoretical growth
COG,2049,203.6,Theoretical growth
MYS,2049,205.4,IEA-anchored growth
ROU,2049,202.7,IEA-anchored growth
VNM,2049,201.4,Theoretical growth
CIV,2049,197.7,Theoretical growth
BFA,2049,194.2,Theoretical growth
GRC,2049,182.9,IEA-anchored growth
GUY,2049,177.7,Theoretical growth
GAB,2049,161.5,Theoretical growth
ECU,2049,150.3,Theoretical growth
UGA,2049,147.3,Theoretical growth
GHA,2049,146.0,Theoretical growth
GIN,2049,143.6,Theoretical growth
SEN,2049,143.5,Theoretical growth
KGZ,2049,141.6,Theoretical growth
TJK,2049,140.5,Theoretical growth
LAO,2049,137.3,Theoretical growth
PRK,2049,123.6,Theoretical growth
ERI,2049,114.3,Theoretical growth
AUT,2049,113.7,IEA-anchored growth
KHM,2049,109.3,Theoretical growth
JOR,2049,100.1,IEA-anchored growth
CZE,2049,95.0,IEA-anchored growth
HUN,2049,94.8,IEA-anchored growth
ISL,2049,91.6,IEA-anchored growth
NPL,2049,90.4,Theoretical growth
LVA,2049,87.4,Theoretical growth
KWT,2049,86.9,Theoretical growth
SUR,2049,86.5,Theoretical growth
BGR,2049,85.7,Theoretical growth
KOR,2049,84.1,IEA-anchored growth
CUB,2049,82.8,Theoretical growth
ESH,2049,81.9,Theoretical growth
BGD,2049,80.2,Theoretical growth
LTU,2049,79.5,Theoretical growth
SRB,2049,79.2,IEA-anchored growth
NIC,2049,77.7,Theoretical growth
AZE,2049,75.6,Theoretical growth
CHE,2049,73.5,IEA-anchored growth
BEN,2049,70.1,Theoretical growth
HND,2049,68.2,Theoretical growth
MWI,2049,66.7,Theoretical growth
GTM,2049,65.6,Theoretical growth
HRV,2049,63.8,Theoretical growth
EST,2049,64.3,IEA-anchored growth
LBR,2049,58.9,Theoretical growth
GEO,2049,58.8,Theoretical growth
DJI,2049,54.6,Theoretical growth
LKA,2049,54.5,Theoretical growth
BEL,2049,52.3,IEA-anchored growth
LSO,2049,49.7,Theoretical growth
QAT,2049,48.9,Theoretical growth
BIH,2049,47.7,Theoretical growth
SLE,2049,45.6,Theoretical growth
PAN,2049,47.5,IEA-anchored growth
MDA,2049,38.7,Theoretical growth
CRI,2049,37.2,IEA-anchored growth
TGO,2049,36.6,Theoretical growth
SVK,2049,34.9,IEA-anchored growth
BTN,2049,33.3,Theoretical growth
TWN,2049,29.1,Theoretical growth
DOM,2049,28.9,Theoretical growth
ISR,2049,27.8,Theoretical growth
ARM,2049,24.8,Theoretical growth
GNB,2049,21.7,Theoretical growth
SLB,2049,20.9,Theoretical growth
SWZ,2049,20.5,Theoretical growth
MKD,2049,19.5,Theoretical growth
ALB,2049,17.8,Theoretical growth
HTI,2049,17.1,Theoretical growth
FJI,2049,16.3,Theoretical growth
GNQ,2049,16.3,Theoretical growth
SVN,2049,16.5,IEA-anchored growth
BDI,2049,15.7,Theoretical growth
RWA,2049,14.0,Theoretical growth
BHS,2049,13.9,Theoretical growth
NCL,2049,13.9,Theoretical growth
FLK,2049,13.9,Theoretical growth
BLZ,2049,13.2,Theoretical growth
SLV,2049,12.5,Theoretical growth
GMB,2049,11.9,Theoretical growth
JAM,2049,10.6,Theoretical growth
ATF,2049,9.8,Theoretical growth
MNE,2049,9.7,Theoretical growth
TLS,2049,8.8,Theoretical growth
TTO,2049,6.6,Theoretical growth
BRN,2049,6.4,Theoretical growth
VUT,2049,6.3,Theoretical growth
LBN,2049,6.0,Theoretical growth
PRI,2049,5.5,Theoretical growth
PSE,2049,4.3,Theoretical growth
CYP,2049,3.7,Theoretical growth
LUX,2049,3.5,Theoretical growth
CHN,2050,38783.1,IEA-anchored growth
AUS,2050,30422.1,IEA-anchored growth
RUS,2050,22456.9,Theoretical growth
CAN,2050,16876.2,IEA-anchored growth
KAZ,2050,16226.8,Theoretical growth
USA,2050,14337.4,IEA-anchored growth
DZA,2050,13791.1,Theoretical growth
ATA,2050,10992.6,Theoretical growth
LBY,2050,9539.8,Theoretical growth
SAU,2050,9008.7,IEA-anchored growth
IND,2050,6607.4,IEA-anchored growth
MRT,2050,6308.1,IEA-anchored growth
BRA,2050,5366.3,IEA-anchored growth
ZAF,2050,4778.9,IEA-anchored growth
MEX,2050,4473.6,IEA-anchored growth
ARG,2050,4265.6,IEA-anchored growth
EGY,2050,4163.6,IEA-anchored growth
MAR,2050,3908.7,IEA-anchored growth
PER,2050,2753.1,IEA-anchored growth
GBR,2050,2602.8,IEA-anchored growth
MNG,2050,2455.6,Theoretical growth
PAK,2050,2455.1,Theoretical growth
TKM,2050,2444.1,Theoretical growth
NAM,2050,2364.8,IEA-anchored growth
CHL,2050,2306.0,IEA-anchored growth
IRN,2050,2095.7,Theoretical growth
SDN,2050,1987.0,Theoretical growth
GRL,2050,1966.4,Theoretical growth
UZB,2050,1949.7,IEA-anchored growth
TCD,2050,1826.6,Theoretical growth
BWA,2050,1591.8,Theoretical growth
NER,2050,1475.5,Theoretical growth
COD,2050,1465.4,Theoretical growth
NOR,2050,1398.8,IEA-anchored growth
MLI,2050,1257.2,Theoretical growth
OMN,2050,1153.5,IEA-anchored growth
IDN,2050,1147.4,IEA-anchored growth
DEU,2050,1124.5,IEA-anchored growth
FRA,2050,1088.7,IEA-anchored growth
DNK,2050,1034.7,IEA-anchored growth
SWE,2050,1030.3,IEA-anchored growth
IRL,2050,983.4,IEA-anchored growth
BOL,2050,966.9,Theoretical growth
TUR,2050,896.7,Theoretical growth
AFG,2050,807.6,Theoretical growth
TUN,2050,789.8,IEA-anchored growth
AGO,2050,785.3,Theoretical growth
UKR,2050,762.7,Theoretical growth
ETH,2050,731.0,Theoretical growth
COL,2050,726.5,IEA-anchored growth
NZL,2050,696.1,IEA-anchored growth
ESP,2050,695.9,IEA-anchored growth
NLD,2050,622.7,IEA-anchored growth
SOM,2050,622.4,Theoretical growth
PRT,2050,621.6,IEA-anchored growth
FIN,2050,616.3,IEA-anchored growth
TZA,2050,588.3,Theoretical growth
VEN,2050,573.0,Theoretical growth
NGA,2050,570.8,Theoretical growth
IRQ,2050,561.3,Theoretical growth
JPN,2050,543.0,IEA-anchored growth
MOZ,2050,511.6,Theoretical growth
ZMB,2050,474.2,Theoretical growth
POL,2050,450.7,IEA-anchored growth
YEM,2050,436.3,Theoretical growth
MDG,2050,430.4,Theoretical growth
MMR,2050,428.6,Theoretical growth
SSD,2050,394.1,Theoretical growth
CAF,2050,392.2,Theoretical growth
KEN,2050,372.6,Theoretical growth
PRY,2050,367.5,IEA-anchored growth
ITA,2050,360.1,IEA-anchored growth
THA,2050,321.7,Theoretical growth
PNG,2050,293.0,Theoretical growth
CMR,2050,290.3,Theoretical growth
URY,2050,285.0,IEA-anchored growth
BLR,2050,275.0,Theoretical growth
SYR,2050,261.8,Theoretical growth
ARE,2050,253.7,IEA-anchored growth
PHL,2050,245.4,Theoretical growth
ZWE,2050,237.3,Theoretical growth
COG,2050,214.2,Theoretical growth
MYS,2050,213.3,IEA-anchored growth
ROU,2050,212.7,IEA-anchored growth
VNM,2050,211.9,Theoretical growth
CIV,2050,208.0,Theoretical growth
BFA,2050,204.3,Theoretical growth
GRC,2050,191.9,IEA-anchored growth
GUY,2050,186.9,Theoretical growth
GAB,2050,170.0,Theoretical growth
ECU,2050,158.1,Theoretical growth
UGA,2050,155.0,Theoretical growth
GHA,2050,153.6,Theoretical growth
GIN,2050,151.1,Theoretical growth
SEN,2050,151.0,Theoretical growth
KGZ,2050,149.0,Theoretical growth
TJK,2050,147.8,Theoretical growth
LAO,2050,144.5,Theoretical growth
PRK,2050,130.0,Theoretical growth
ERI,2050,120.2,Theoretical growth
AUT,2050,118.0,IEA-anchored growth
KHM,2050,115.0,Theoretical growth
JOR,2050,103.5,IEA-anchored growth
CZE,2050,99.9,IEA-anchored growth
HUN,2050,99.7,IEA-anchored growth
ISL,2050,96.1,IEA-anchored growth
NPL,2050,95.1,Theoretical growth
LVA,2050,92.0,Theoretical growth
KWT,2050,91.4,Theoretical growth
SUR,2050,91.0,Theoretical growth
BGR,2050,90.1,Theoretical growth
KOR,2050,88.2,IEA-anchored growth
CUB,2050,87.2,Theoretical growth
ESH,2050,86.1,Theoretical growth
BGD,2050,84.4,Theoretical growth
LTU,2050,83.7,Theoretical growth
SRB,2050,82.5,IEA-anchored growth
NIC,2050,81.7,Theoretical growth
AZE,2050,79.6,Theoretical growth
CHE,2050,77.3,IEA-anchored growth
BEN,2050,73.8,Theoretical growth
HND,2050,71.8,Theoretical growth
MWI,2050,70.1,Theoretical growth
GTM,2050,69.0,Theoretical growth
HRV,2050,67.1,Theoretical growth
EST,2050,64.9,IEA-anchored growth
LBR,2050,61.9,Theoretical growth
GEO,2050,61.9,Theoretical growth
DJI,2050,57.4,Theoretical growth
LKA,2050,57.4,Theoretical growth
BEL,2050,54.4,IEA-anchored growth
LSO,2050,52.3,Theoretical growth
QAT,2050,51.4,Theoretical growth
BIH,2050,50.2,Theoretical growth
SLE,2050,47.9,Theoretical growth
PAN,2050,47.5,IEA-anchored growth
MDA,2050,40.7,Theoretical growth
CRI,2050,39.1,IEA-anchored growth
TGO,2050,38.5,Theoretical growth
SVK,2050,36.6,IEA-anchored growth
BTN,2050,35.1,Theoretical growth
TWN,2050,30.6,Theoretical growth
DOM,2050,30.4,Theoretical growth
ISR,2050,29.2,Theoretical growth
ARM,2050,26.1,Theoretical growth
GNB,2050,22.8,Theoretical growth
SLB,2050,22.0,Theoretical growth
SWZ,2050,21.5,Theoretical growth
MKD,2050,20.5,Theoretical growth
ALB,2050,18.7,Theoretical growth
HTI,2050,18.0,Theoretical growth
FJI,2050,17.2,Theoretical growth
GNQ,2050,17.1,Theoretical growth
SVN,2050,17.0,IEA-anchored growth
BDI,2050,16.5,Theoretical growth
RWA,2050,14.7,Theoretical growth
BHS,2050,14.7,Theoretical growth
NCL,2050,14.6,Theoretical growth
FLK,2050,14.6,Theoretical growth
BLZ,2050,13.9,Theoretical growth
SLV,2050,13.2,Theoretical growth
GMB,2050,12.5,Theoretical growth
JAM,2050,11.1,Theoretical growth
ATF,2050,10.3,Theoretical growth
MNE,2050,10.3,Theoretical growth
TLS,2050,9.3,Theoretical growth
TTO,2050,6.9,Theoretical growth
BRN,2050,6.7,Theoretical growth
VUT,2050,6.7,Theoretical growth
LBN,2050,6.4,Theoretical growth
PRI,2050,5.8,Theoretical growth
PSE,2050,4.5,Theoretical growth
CYP,2050,3.9,Theoretical growth
LUX,2050,3.7,Theoretical growth
